,date,ADX,SMA,RSI,MACD,MACD_Hist,MACD_Signal,open,high,low,close,adjusted close,volume,dividend amount,split coefficient,Target
165,1998-10-15,22.4210,34.7890,51.9739,-0.2262,0.2574,-0.4836,36.2500,37.2500,35.5000,36.6300,1.1594,7506000,0.0000,1.0000,1.1533
166,1998-10-16,21.7981,34.9520,52.2066,-0.1579,0.2605,-0.4185,37.1300,38.0600,36.5000,36.6900,1.1613,5496100,0.0000,1.0000,1.1752
167,1998-10-19,20.7279,35.4830,55.4456,-0.0381,0.3043,-0.3424,36.6900,38.0600,35.8800,37.5000,1.1869,4248000,0.0000,1.0000,1.1910
168,1998-10-20,19.8547,35.8330,48.8995,-0.0586,0.2271,-0.2856,37.9400,38.1900,36.0000,36.0600,1.1413,3411500,0.0000,1.0000,1.1967
169,1998-10-21,18.8319,36.3520,53.4381,0.0114,0.2376,-0.2262,36.7500,37.4400,35.7500,37.1300,1.1752,3844800,0.0000,1.0000,1.2246
170,1998-10-22,18.0700,36.9460,51.6287,0.0358,0.2096,-0.1738,36.8800,37.6300,36.2500,36.7500,1.1631,2833700,0.0000,1.0000,1.2087
171,1998-10-23,16.2882,36.9830,45.9428,-0.0453,0.1028,-0.1481,36.7500,36.8800,35.1300,35.5000,1.1236,3178400,0.0000,1.0000,1.2046
172,1998-10-26,15.4533,36.9830,54.5705,0.0465,0.1557,-0.1092,36.0600,37.7500,35.5000,37.4400,1.1850,4248600,0.0000,1.0000,1.1594
173,1998-10-27,15.7188,36.6330,45.4682,-0.0568,0.0419,-0.0987,38.0000,38.9400,35.0600,35.2500,1.1157,4805300,0.0000,1.0000,1.1119
174,1998-10-28,15.9577,36.5760,51.8278,-0.0126,0.0688,-0.0815,35.2500,37.0000,35.1300,36.8100,1.1650,3247400,0.0000,1.0000,1.0622
175,1998-10-29,16.5658,36.5570,50.2824,-0.0074,0.0592,-0.0667,36.4400,37.4400,35.8100,36.4400,1.1533,3076600,0.0000,1.0000,1.0761
176,1998-10-30,17.1694,36.6010,53.1754,0.0518,0.0948,-0.0430,36.8100,37.5000,36.2500,37.1300,1.1752,2836100,0.0000,1.0000,1.1296
177,1998-11-02,17.9630,36.6140,55.2710,0.1375,0.1444,-0.0069,37.5000,37.7500,37.2500,37.6300,1.1910,2265800,0.0000,1.0000,1.1394
178,1998-11-03,19.1795,36.7890,56.0576,0.2174,0.1794,0.0380,37.3800,38.2500,37.3100,37.8100,1.1967,3307600,0.0000,1.0000,1.1017
179,1998-11-04,21.0844,36.9450,59.8894,0.3477,0.2478,0.0999,38.5600,39.1300,38.1300,38.6900,1.2246,5606100,0.0000,1.0000,1.1217
180,1998-11-05,23.0169,37.0890,56.7645,0.4060,0.2449,0.1611,38.3800,39.3800,38.0600,38.1900,1.2087,5420700,0.0000,1.0000,1.1315
181,1998-11-06,23.1728,37.3450,55.9215,0.4367,0.2204,0.2162,37.8800,38.2500,37.2500,38.0600,1.2046,7119100,0.0000,1.0000,1.1176
182,1998-11-09,21.0517,37.2640,47.3309,0.3416,0.1003,0.2413,37.6900,38.1300,35.5000,36.6300,1.1594,5899900,0.0000,1.0000,1.1473
183,1998-11-10,19.7638,37.2520,40.1435,0.1436,-0.0782,0.2218,36.1900,36.2500,35.0000,35.1300,1.1119,7892700,0.0000,1.0000,1.1375
184,1998-11-11,20.8134,36.9270,34.1182,-0.1384,-0.2881,0.1498,35.7500,35.8100,32.7500,33.5600,1.0622,8468800,0.0000,1.0000,1.1119
185,1998-11-12,21.7581,36.6830,37.0599,-0.3227,-0.3779,0.0553,33.1300,34.4400,32.8800,34.0000,1.0761,5313400,0.0000,1.0000,1.1097
186,1998-11-13,20.3138,36.5390,47.1340,-0.3285,-0.3070,-0.0215,34.9400,36.0600,34.6900,35.6900,1.1296,7069800,0.0000,1.0000,1.0109
187,1998-11-16,18.3767,36.3760,48.8041,-0.3047,-0.2265,-0.0781,35.9400,36.7500,35.4400,36.0000,1.1394,3433300,0.0000,1.0000,1.0802
188,1998-11-17,17.2398,36.0760,43.0089,-0.3774,-0.2394,-0.1380,35.7500,35.8100,34.7500,34.8100,1.1017,1881500,0.0000,1.0000,1.1394
189,1998-11-18,15.9648,35.7510,46.7298,-0.3799,-0.1935,-0.1864,35.1900,36.0000,34.8800,35.4400,1.1217,2943400,0.0000,1.0000,1.0663
190,1998-11-19,15.3897,35.5070,48.5658,-0.3527,-0.1331,-0.2196,35.5000,37.1900,35.4400,35.7500,1.1315,3094000,0.0000,1.0000,1.0365
191,1998-11-20,13.9559,35.2320,46.0621,-0.3626,-0.1143,-0.2482,36.4400,36.7500,34.7500,35.3100,1.1176,3564500,0.0000,1.0000,1.0682
192,1998-11-23,12.7444,35.1940,51.9429,-0.2911,-0.0343,-0.2568,35.5600,36.8100,35.1900,36.2500,1.1473,5160300,0.0000,1.0000,1.0147
193,1998-11-24,11.6540,35.2750,49.9474,-0.2566,0.0002,-0.2568,36.1300,36.7500,35.7500,35.9400,1.1375,2854900,0.0000,1.0000,1.0128
194,1998-11-25,11.4983,35.4320,44.9356,-0.2912,-0.0276,-0.2636,35.8800,36.0600,34.9400,35.1300,1.1119,2712500,0.0000,1.0000,1.0128
195,1998-11-27,11.6247,35.5380,44.5068,-0.3206,-0.0456,-0.2750,35.0600,35.1300,34.7500,35.0600,1.1097,1367000,0.0000,1.0000,1.0682
196,1998-11-30,14.7232,35.1630,30.2231,-0.5889,-0.2511,-0.3378,34.5600,34.8100,31.7500,31.9400,1.0109,5013300,0.0000,1.0000,1.0286
197,1998-12-01,17.6049,34.9760,44.1919,-0.6176,-0.2239,-0.3938,32.0000,34.8100,31.6200,34.1300,1.0802,7729800,0.0000,1.0000,1.0622
198,1998-12-02,16.9998,35.0950,53.0998,-0.4839,-0.0721,-0.4118,34.1300,36.8800,33.5000,36.0000,1.1394,8593600,0.0000,1.0000,1.0384
199,1998-12-03,16.4552,34.9200,43.5572,-0.5580,-0.1169,-0.4410,36.3100,36.5000,33.6300,33.6900,1.0663,5589700,0.0000,1.0000,1.0584
200,1998-12-04,17.5400,34.6200,40.2840,-0.6846,-0.1949,-0.4897,34.3100,34.4400,32.0000,32.7500,1.0365,6440800,0.0000,1.0000,1.1138
201,1998-12-07,18.5162,34.4640,45.1557,-0.6962,-0.1652,-0.5310,33.3800,33.7500,32.7500,33.7500,1.0682,5058900,0.0000,1.0000,1.1097
202,1998-12-08,20.0626,34.0450,39.1571,-0.8322,-0.2409,-0.5913,33.9400,33.9400,32.0000,32.0600,1.0147,6072400,0.0000,1.0000,1.2027
203,1998-12-09,21.7790,33.6510,38.9530,-0.9341,-0.2742,-0.6598,32.6900,32.8800,31.6200,32.0000,1.0128,5293900,0.0000,1.0000,1.2600
204,1998-12-10,23.2064,33.3380,38.9530,-1.0032,-0.2747,-0.7285,32.6900,32.9400,31.8700,32.0000,1.0128,3493300,0.0000,1.0000,1.2423
205,1998-12-11,22.5353,33.2070,48.6011,-0.9064,-0.1423,-0.7641,32.2500,34.0000,32.0000,33.7500,1.0682,6160700,0.0000,1.0000,1.2939
206,1998-12-14,21.9313,33.2630,43.1844,-0.9199,-0.1246,-0.7952,32.8800,33.3100,32.2500,32.5000,1.0286,4477200,0.0000,1.0000,1.2916
207,1998-12-15,20.7954,33.2060,48.5837,-0.8354,-0.0321,-0.8033,32.7500,33.6300,32.7500,33.5600,1.0622,2363500,0.0000,1.0000,1.2679
208,1998-12-16,18.7781,32.8870,45.2063,-0.8196,-0.0130,-0.8065,33.7500,34.1900,32.6300,32.8100,1.0384,3342400,0.0000,1.0000,1.2958
209,1998-12-17,16.9625,32.8620,48.5449,-0.7475,0.0472,-0.7947,32.9400,33.7500,32.7500,33.4400,1.0584,2951900,0.0000,1.0000,1.3056
210,1998-12-18,17.6626,33.1060,56.6896,-0.5430,0.2014,-0.7444,33.3800,35.3800,33.2500,35.1900,1.1138,7066900,0.0000,1.0000,1.3708
211,1998-12-21,18.5966,33.2370,55.9585,-0.3869,0.2860,-0.6729,35.3800,35.6300,34.2500,35.0600,1.1097,3191500,0.0000,1.0000,1.3214
212,1998-12-22,21.6822,33.8310,66.7377,-0.0257,0.5178,-0.5434,36.3800,38.1300,36.0000,38.0000,1.2027,10275000,0.0000,1.0000,1.4243
213,1998-12-23,25.6961,34.6120,71.5079,0.4020,0.7564,-0.3544,38.6300,40.5000,38.3800,39.8100,1.2600,11027100,0.0000,1.0000,1.4243
214,1998-12-24,29.3086,35.3370,68.1482,0.6878,0.8338,-0.1459,39.8800,40.0000,39.1900,39.2500,1.2423,1785600,0.0000,1.0000,1.4521
215,1998-12-28,33.0405,36.0500,72.3497,1.0340,0.9439,0.0901,39.0000,41.1300,39.0000,40.8800,1.2939,6476000,0.0000,1.0000,1.4600
216,1998-12-29,36.5454,36.8810,71.8972,1.2878,0.9582,0.3296,41.1300,41.5000,40.2500,40.8100,1.2916,3458500,0.0000,1.0000,1.4717
217,1998-12-30,39.1647,37.5310,66.9146,1.4121,0.8660,0.5461,40.1300,41.1300,40.0000,40.0600,1.2679,2119300,0.0000,1.0000,1.3097
218,1998-12-31,40.4469,38.3440,69.6561,1.5637,0.8141,0.7496,40.5000,41.3800,39.5000,40.9400,1.2958,2425800,0.0000,1.0000,1.3075
219,1999-01-04,42.1447,39.1250,70.6094,1.6893,0.7518,0.9376,42.1300,42.2500,40.0000,41.2500,1.3056,8507900,0.0000,1.0000,1.2939
220,1999-01-05,44.5091,39.9370,76.1430,1.9328,0.7962,1.1366,41.9400,43.9400,41.5000,43.3100,1.3708,12590300,0.0000,1.0000,1.2837
221,1999-01-06,45.6313,40.6060,65.7299,1.9771,0.6724,1.3047,44.1300,44.1300,41.0000,41.7500,1.3214,12040800,0.0000,1.0000,1.2283
222,1999-01-07,47.1345,41.3060,73.9701,2.2486,0.7551,1.4935,42.2500,45.0600,42.1300,45.0000,1.4243,12759100,0.0000,1.0000,1.2265
223,1999-01-08,49.2544,41.8250,73.9701,2.4356,0.7537,1.6819,46.5600,46.8800,44.0000,45.0000,1.4243,6061000,0.0000,1.0000,1.2464
224,1999-01-11,51.1624,42.4880,75.9067,2.6246,0.7542,1.8705,45.7500,46.0600,44.8800,45.8800,1.4521,5008700,0.0000,1.0000,1.2818
225,1999-01-12,51.3603,43.0130,76.4595,2.7627,0.7138,2.0489,46.3100,46.6300,44.1300,46.1300,1.4600,7328000,0.0000,1.0000,1.2701
226,1999-01-13,48.4622,43.5820,77.3155,2.8690,0.6560,2.2129,42.8800,47.3100,42.2500,46.5000,1.4717,9355500,0.0000,1.0000,1.2939
227,1999-01-14,44.3390,43.7140,49.5912,2.5111,0.2385,2.2726,45.5000,46.0000,41.0600,41.3800,1.3097,15391600,0.0000,1.0000,1.3037
228,1999-01-15,40.3524,43.7510,49.3225,2.1965,-0.0609,2.2573,41.8100,42.1300,40.0000,41.3100,1.3075,8982200,0.0000,1.0000,1.2958
229,1999-01-19,36.5537,43.7140,47.5637,1.8906,-0.2934,2.1840,41.9400,42.3100,40.3800,40.8800,1.2939,4775800,0.0000,1.0000,1.2404
230,1999-01-20,33.1348,43.4390,46.2014,1.6040,-0.4640,2.0680,41.0600,42.0000,40.5000,40.5600,1.2837,6947500,0.0000,1.0000,1.2720
231,1999-01-21,32.9222,43.1450,39.3526,1.2215,-0.6772,1.8987,40.4400,40.5600,37.5000,38.8100,1.2283,5361500,0.0000,1.0000,1.1989
232,1999-01-22,33.0457,42.5200,39.1316,0.9031,-0.7965,1.6996,37.6900,39.5000,37.0600,38.7500,1.2265,3087200,0.0000,1.0000,1.1492
233,1999-01-25,33.0647,41.9580,42.8741,0.6936,-0.8047,1.4984,39.2500,39.5600,38.8100,39.3800,1.2464,3440500,0.0000,1.0000,1.1948
234,1999-01-26,31.1670,41.4200,49.0608,0.6110,-0.7099,1.3209,39.9400,40.8800,39.6300,40.5000,1.2818,5000400,0.0000,1.0000,1.1771
235,1999-01-27,28.8084,40.8200,47.1851,0.5097,-0.6490,1.1587,41.0000,41.3800,39.9400,40.1300,1.2701,3258500,0.0000,1.0000,1.2125
236,1999-01-28,26.6857,40.2580,51.3724,0.4844,-0.5394,1.0238,40.8800,41.2500,40.3100,40.8800,1.2939,3002500,0.0000,1.0000,1.2543
237,1999-01-29,24.7752,40.2390,53.0808,0.4838,-0.4320,0.9158,41.1900,41.5600,40.0000,41.1900,1.3037,2167100,0.0000,1.0000,1.1929
238,1999-02-01,22.4520,40.2020,51.4608,0.4578,-0.3664,0.8242,41.6900,41.9400,40.3100,40.9400,1.2958,2490300,0.0000,1.0000,1.2125
239,1999-02-02,22.1032,40.0330,41.5887,0.2927,-0.4252,0.7179,40.3800,40.7500,39.0000,39.1900,1.2404,2742500,0.0000,1.0000,1.1711
240,1999-02-03,22.0823,39.9960,47.9308,0.2397,-0.3825,0.6223,39.0000,40.5600,38.7500,40.1900,1.2720,3024500,0.0000,1.0000,1.1394
241,1999-02-04,23.1450,39.9030,37.4845,0.0113,-0.4888,0.5001,40.1900,40.2500,37.7500,37.8800,1.1989,4140900,0.0000,1.0000,1.1771
242,1999-02-05,25.8318,39.6590,32.1870,-0.2931,-0.6346,0.3414,38.2500,38.3800,35.5000,36.3100,1.1492,6939300,0.0000,1.0000,1.2166
243,1999-02-08,28.2500,39.4960,40.7243,-0.4134,-0.6039,0.1905,36.6900,37.9400,36.2500,37.7500,1.1948,4180600,0.0000,1.0000,1.2166
244,1999-02-09,28.3791,39.1650,38.6232,-0.5476,-0.5904,0.0429,37.9400,39.0600,37.0600,37.1900,1.1771,6260300,0.0000,1.0000,1.1850
245,1999-02-10,29.3796,38.9830,44.9362,-0.5571,-0.4800,-0.0771,36.8800,38.6900,36.0000,38.3100,1.2125,5032400,0.0000,1.0000,1.1692
246,1999-02-11,28.5866,38.8580,51.4725,-0.4530,-0.3007,-0.1523,38.7500,39.7500,38.5600,39.6300,1.2543,5046400,0.0000,1.0000,1.1017
247,1999-02-12,29.1826,38.5080,43.1150,-0.5210,-0.2949,-0.2260,39.1300,39.1300,37.0000,37.6900,1.1929,3829500,0.0000,1.0000,1.0682
248,1999-02-16,29.7191,38.2450,46.2160,-0.5188,-0.2342,-0.2846,38.8800,38.8800,37.8800,38.3100,1.2125,2680600,0.0000,1.0000,1.0961
249,1999-02-17,30.9241,38.0260,40.9723,-0.6157,-0.2649,-0.3508,38.1300,38.6900,36.9400,37.0000,1.1711,2643400,0.0000,1.0000,1.0821
250,1999-02-18,32.8970,37.6070,37.3755,-0.7644,-0.3309,-0.4335,37.5600,37.8800,35.5600,36.0000,1.1394,4465800,0.0000,1.0000,1.0584
251,1999-02-19,34.6726,37.5380,43.8885,-0.7773,-0.2750,-0.5023,36.2500,37.6900,36.1900,37.1900,1.1771,3229400,0.0000,1.0000,1.0505
252,1999-02-22,34.1658,37.7510,49.9623,-0.6788,-0.1412,-0.5376,37.3800,38.8800,37.2500,38.4400,1.2166,2666700,0.0000,1.0000,1.0881
253,1999-02-23,32.6537,37.8200,49.9623,-0.5939,-0.0450,-0.5488,38.5600,39.5600,37.9400,38.4400,1.2166,2876600,0.0000,1.0000,1.0802
254,1999-02-24,31.8545,37.8450,45.1368,-0.6003,-0.0412,-0.5591,38.8100,39.0000,37.3800,37.4400,1.1850,1899600,0.0000,1.0000,1.0305
255,1999-02-25,31.9493,37.7080,42.8382,-0.6385,-0.0635,-0.5750,37.3100,37.6900,36.5000,36.9400,1.1692,2362500,0.0000,1.0000,1.0188
256,1999-02-26,33.4751,37.2260,34.5179,-0.8310,-0.2048,-0.6262,36.5000,37.0000,34.5000,34.8100,1.1017,5957600,0.0000,1.0000,1.0505
257,1999-03-01,35.3440,36.8320,31.1704,-1.0569,-0.3445,-0.7123,34.8100,34.8100,33.6300,33.7500,1.0682,4355600,0.0000,1.0000,1.0780
258,1999-03-02,36.1653,36.4640,36.8222,-1.1516,-0.3514,-0.8002,34.1300,35.3100,33.7500,34.6300,1.0961,6098700,0.0000,1.0000,1.1236
259,1999-03-03,37.0765,36.1830,35.2157,-1.2478,-0.3581,-0.8897,34.7500,35.1300,33.5000,34.1900,1.0821,2619200,0.0000,1.0000,1.0780
260,1999-03-04,38.6171,35.9270,32.5279,-1.3688,-0.3833,-0.9856,34.5000,34.5000,32.3800,33.4400,1.0584,3279200,0.0000,1.0000,1.1236
261,1999-03-05,40.0037,35.5270,31.6337,-1.4680,-0.3859,-1.0820,34.3100,34.3100,32.3800,33.1900,1.0505,4178900,0.0000,1.0000,1.0603
262,1999-03-08,40.4545,35.1210,40.3120,-1.4340,-0.2816,-1.1524,33.2500,34.6900,33.1900,34.3800,1.0881,4916700,0.0000,1.0000,1.1097
263,1999-03-09,40.8603,34.6900,39.1519,-1.4110,-0.2068,-1.2041,34.3100,34.3800,33.5000,34.1300,1.0802,2854400,0.0000,1.0000,1.0445
264,1999-03-10,42.0719,34.2020,32.6047,-1.5021,-0.2384,-1.2637,34.1900,34.1900,32.4400,32.5600,1.0305,4877500,0.0000,1.0000,1.0663
265,1999-03-11,43.4716,33.7270,31.2368,-1.5859,-0.2577,-1.3282,32.2500,33.8800,32.0000,32.1900,1.0188,4229100,0.0000,1.0000,1.0701
266,1999-03-12,44.7312,33.5650,38.9305,-1.5537,-0.1804,-1.3733,32.3100,33.5000,32.3100,33.1900,1.0505,2423200,0.0000,1.0000,1.0524
267,1999-03-15,42.4827,33.5960,44.8909,-1.4413,-0.0545,-1.3869,33.3100,35.0000,33.2500,34.0600,1.0780,3144300,0.0000,1.0000,1.1198
268,1999-03-16,39.4508,33.6830,53.2774,-1.2220,0.1319,-1.3539,35.0000,35.5600,34.9400,35.5000,1.1236,3569900,0.0000,1.0000,1.1356
269,1999-03-17,37.9574,33.6700,45.5717,-1.1512,0.1622,-1.3134,35.9400,36.0600,33.9400,34.0600,1.0780,3270700,0.0000,1.0000,1.1375
270,1999-03-18,36.6133,33.8760,53.1075,-0.9676,0.2766,-1.2442,34.3800,35.6300,34.2500,35.5000,1.1236,2027500,0.0000,1.0000,1.1413
271,1999-03-19,36.8541,33.9070,43.7580,-0.9724,0.2175,-1.1898,35.9400,36.0000,32.8800,33.5000,1.0603,4790200,0.0000,1.0000,1.1730
272,1999-03-22,37.0708,33.9750,51.2032,-0.8405,0.2794,-1.1200,34.0000,35.1900,32.9400,35.0600,1.1097,5300100,0.0000,1.0000,1.2027
273,1999-03-23,37.4601,33.8620,42.8755,-0.8920,0.1824,-1.0744,34.4400,34.4400,32.7500,33.0000,1.0445,3710300,0.0000,1.0000,1.1752
274,1999-03-24,38.0731,33.9750,46.1359,-0.8671,0.1658,-1.0329,33.2500,33.7500,32.5000,33.6900,1.0663,3572800,0.0000,1.0000,1.1673
275,1999-03-25,36.0022,34.1370,46.7235,-0.8282,0.1638,-0.9920,34.3800,34.8800,33.3800,33.8100,1.0701,3571100,0.0000,1.0000,1.1631
276,1999-03-26,34.6662,34.1430,44.2221,-0.8329,0.1273,-0.9602,33.7500,33.8100,33.0000,33.2500,1.0524,2266400,0.0000,1.0000,1.1473
277,1999-03-29,31.7980,34.2750,54.5134,-0.6572,0.2424,-0.8996,33.5000,35.4400,33.4400,35.3800,1.1198,5079200,0.0000,1.0000,1.0961
278,1999-03-30,30.4399,34.3130,56.6019,-0.4722,0.3419,-0.8141,35.0000,36.3800,35.0000,35.8800,1.1356,4951100,0.0000,1.0000,1.1245
279,1999-03-31,30.0633,34.5010,56.8659,-0.3170,0.3977,-0.7147,36.3800,37.1300,35.8800,35.9400,1.1375,3771000,0.0000,1.0000,1.1315
280,1999-04-01,29.4770,34.5570,57.4414,-0.1823,0.4259,-0.6082,36.0600,36.6900,35.7500,36.0600,1.1413,2339800,0.0000,1.0000,1.1217
281,1999-04-05,30.2054,34.9130,62.1205,0.0051,0.4907,-0.4855,36.0000,37.8800,36.0000,37.0600,1.1730,4115500,0.0000,1.0000,1.0723
282,1999-04-06,31.2555,35.2070,66.0223,0.2269,0.5699,-0.3431,36.8100,38.3100,36.8100,38.0000,1.2027,5612400,0.0000,1.0000,1.0780
283,1999-04-07,31.2885,35.6200,59.6986,0.3286,0.5374,-0.2087,38.0600,38.2500,36.3800,37.1300,1.1752,3676900,0.0000,1.0000,1.0881
284,1999-04-08,30.5308,35.9390,57.9271,0.3847,0.4747,-0.0900,36.8800,37.0600,36.0000,36.8800,1.1673,2646500,0.0000,1.0000,1.1514
285,1999-04-09,30.0943,36.2330,56.9507,0.4138,0.4031,0.0107,36.2500,37.2500,35.9400,36.7500,1.1631,2397700,0.0000,1.0000,1.2404
286,1999-04-12,27.6037,36.5330,53.1240,0.3920,0.3051,0.0870,35.0000,36.8800,34.8800,36.2500,1.1473,3534100,0.0000,1.0000,1.2958
287,1999-04-13,24.9779,36.4580,42.7765,0.2413,0.1234,0.1178,36.3100,36.8100,34.5000,34.6300,1.0961,3682000,0.0000,1.0000,1.4480
288,1999-04-14,22.7857,36.4230,48.9183,0.1922,0.0595,0.1327,35.2500,37.0600,35.0000,35.5300,1.1245,6080600,0.0000,1.0000,1.3945
289,1999-04-15,21.4129,36.4040,50.3652,0.1691,0.0291,0.1400,35.3800,36.1900,34.3100,35.7500,1.1315,15486400,0.0000,1.0000,1.3610
290,1999-04-16,20.1774,36.3420,48.2265,0.1244,-0.0125,0.1369,35.8800,36.0600,35.2500,35.4400,1.1217,4484100,0.0000,1.0000,1.4559
291,1999-04-19,21.5121,36.0240,38.9728,-0.0365,-0.1387,0.1022,35.6900,36.0000,33.5000,33.8800,1.0723,8230500,0.0000,1.0000,1.5686
292,1999-04-20,22.7133,35.6300,40.4381,-0.1478,-0.2000,0.0522,33.8800,34.7500,33.5000,34.0600,1.0780,4677300,0.0000,1.0000,1.4717
293,1999-04-21,23.7944,35.3550,43.1349,-0.2078,-0.2080,0.0002,34.0000,34.3800,33.5000,34.3800,1.0881,3137500,0.0000,1.0000,1.4876
294,1999-04-22,22.3593,35.3050,56.7379,-0.0929,-0.0745,-0.0184,35.0600,36.6300,35.0600,36.3800,1.1514,6608700,0.0000,1.0000,1.4084
295,1999-04-23,23.8632,35.5490,68.5010,0.2224,0.1926,0.0297,36.2500,39.4400,36.2500,39.1900,1.2404,9346800,0.0000,1.0000,1.4521
296,1999-04-26,26.3494,36.0180,73.4890,0.6064,0.4613,0.1451,39.5000,41.2500,39.2500,40.9400,1.2958,8285100,0.0000,1.0000,1.4322
297,1999-04-27,30.3111,37.1300,82.1307,1.2841,0.9112,0.3729,43.0000,45.8100,43.0000,45.7500,1.4480,18804000,0.0000,1.0000,1.4164
298,1999-04-28,33.8765,37.9830,72.8591,1.6656,1.0342,0.6314,44.6300,45.6900,43.6300,44.0600,1.3945,8526700,0.0000,1.0000,1.4717
299,1999-04-29,34.6933,38.7080,67.5450,1.8610,0.9836,0.8773,43.2500,44.3800,41.7800,43.0000,1.3610,7047400,0.0000,1.0000,1.4619
300,1999-04-30,36.5429,39.7640,73.6001,2.2322,1.0838,1.1483,44.0000,47.1300,44.0000,46.0000,1.4559,13145800,0.0000,1.0000,1.4046
301,1999-05-03,39.0609,41.3320,78.8121,2.7815,1.3066,1.4749,46.0600,50.0000,45.7500,49.5600,1.5686,13128900,0.0000,1.0000,1.4046
302,1999-05-04,41.3271,42.5760,66.3093,2.9361,1.1689,1.7672,48.2500,48.6300,46.1900,46.5000,1.4717,7243200,0.0000,1.0000,1.4322
303,1999-05-05,41.6038,43.8380,67.2525,3.0637,1.0372,2.0265,46.3100,47.0000,44.6300,47.0000,1.4876,5172300,0.0000,1.0000,1.4303
304,1999-05-06,41.1808,44.6500,58.2005,2.9293,0.7222,2.2070,46.5600,46.8800,44.0000,44.5000,1.4084,3867400,0.0000,1.0000,1.3451
305,1999-05-07,39.5195,45.3190,61.3880,2.9007,0.5549,2.3458,44.6300,45.8800,42.7500,45.8800,1.4521,3881400,0.0000,1.0000,1.3907
306,1999-05-10,38.6334,45.7500,59.1019,2.7949,0.3593,2.4356,46.7500,46.9400,44.6300,45.2500,1.4322,3508900,0.0000,1.0000,1.3274
307,1999-05-11,36.7509,45.6500,57.2227,2.6404,0.1638,2.4766,44.8800,46.1900,43.5600,44.7500,1.4164,4094600,0.0000,1.0000,1.3135
308,1999-05-12,35.2655,45.8940,61.9301,2.6288,0.1218,2.5070,44.8800,46.5000,44.1300,46.5000,1.4717,3527900,0.0000,1.0000,1.3945
309,1999-05-13,34.1482,46.2130,60.6171,2.5650,0.0464,2.5186,46.4400,46.8100,45.5000,46.1900,1.4619,2638600,0.0000,1.0000,1.3768
310,1999-05-14,31.8840,46.0510,53.2881,2.3414,-0.1417,2.4832,45.1300,45.8100,44.3800,44.3800,1.4046,2023500,0.0000,1.0000,1.3945
311,1999-05-17,28.9044,45.5330,53.2881,2.1396,-0.2749,2.4145,43.7500,44.6900,43.0000,44.3800,1.4046,1881800,0.0000,1.0000,1.4183
312,1999-05-18,26.9684,45.4080,56.4152,2.0265,-0.3104,2.3369,44.8100,46.0000,44.3800,45.2500,1.4322,3735500,0.0000,1.0000,1.4736
313,1999-05-19,24.3674,45.2270,56.1273,1.9100,-0.3415,2.2515,45.5000,45.7500,43.5000,45.1900,1.4303,2663200,0.0000,1.0000,1.5015
314,1999-05-20,22.7440,45.0270,44.7501,1.5823,-0.5353,2.1176,45.4400,45.7500,42.5000,42.5000,1.3451,3729600,0.0000,1.0000,1.5233
315,1999-05-21,21.2829,44.8330,50.6947,1.4225,-0.5561,1.9786,43.0000,44.3100,42.5600,43.9400,1.3907,4135600,0.0000,1.0000,1.5490
316,1999-05-24,20.6136,44.5020,43.4759,1.1215,-0.6857,1.8072,43.6300,44.3100,41.8800,41.9400,1.3274,2329700,0.0000,1.0000,1.5094
317,1999-05-25,20.8435,44.1770,42.0135,0.8378,-0.7755,1.6133,41.5600,42.4400,40.9400,41.5000,1.3135,3272400,0.0000,1.0000,1.5331
318,1999-05-26,18.8056,43.9330,52.3707,0.8102,-0.6425,1.4527,41.7500,44.3800,41.2500,44.0600,1.3945,3906700,0.0000,1.0000,1.5233
319,1999-05-27,16.9716,43.6640,50.1917,0.7346,-0.5744,1.3091,43.1900,43.7500,42.6900,43.5000,1.3768,3006800,0.0000,1.0000,1.4698
320,1999-05-28,15.8418,43.6320,52.3926,0.7117,-0.4779,1.1896,43.3100,44.3100,43.1300,44.0600,1.3945,1795800,0.0000,1.0000,1.4382
321,1999-06-01,15.8451,43.6750,55.3298,0.7455,-0.3552,1.1008,45.0000,45.3100,44.3800,44.8100,1.4183,4116300,0.0000,1.0000,1.4578
322,1999-06-02,17.8679,43.8060,61.4898,0.9031,-0.1581,1.0612,44.5000,47.9400,44.0000,46.5600,1.4736,4652300,0.0000,1.0000,1.5173
323,1999-06-03,19.7272,44.0310,64.2447,1.0865,0.0202,1.0663,46.8800,48.0000,46.8100,47.4400,1.5015,4361700,0.0000,1.0000,1.4679
324,1999-06-04,21.5330,44.5940,66.3423,1.2728,0.1652,1.1076,47.6300,48.1900,47.2500,48.1300,1.5233,3291800,0.0000,1.0000,1.4917
325,1999-06-07,23.7173,45.0940,68.7348,1.4689,0.2890,1.1799,48.1300,49.0000,47.5000,48.9400,1.5490,3734700,0.0000,1.0000,1.4717
326,1999-06-08,25.6831,45.6690,61.2673,1.5061,0.2610,1.2451,48.7500,48.8100,47.5600,47.6900,1.5094,2800500,0.0000,1.0000,1.4363
327,1999-06-09,27.2205,46.3630,63.8832,1.5779,0.2662,1.3117,47.4400,48.5000,47.4400,48.4400,1.5331,3158800,0.0000,1.0000,1.3828
328,1999-06-10,28.3349,46.7700,61.9613,1.5914,0.2238,1.3676,47.8800,48.2500,47.3100,48.1300,1.5233,2830800,0.0000,1.0000,1.3391
