,ADX,SMA,RSI,MACD,MACD_Hist,MACD_Signal,open,high,low,close,adjusted close,volume,dividend amount,split coefficient
679,54.2599,19.4980,26.2951,-6.6181,0.9376,-7.5557,18.8700,19.1900,17.8700,18.5600,1.1749,13294700,0.0000,1.0000
680,53.0518,19.2790,30.9549,-6.2309,1.0598,-7.2907,19.1200,19.9400,18.7500,19.3100,1.2223,11414100,0.0000,1.0000
681,51.5124,19.2230,32.5346,-5.8367,1.1633,-6.9999,19.7500,20.2500,19.2500,19.5600,1.2382,15819300,0.0000,1.0000
682,49.2182,19.2610,38.4207,-5.3863,1.2909,-6.6772,19.4400,20.8700,19.4400,20.5000,1.2977,10274400,0.0000,1.0000
683,45.1396,19.5980,48.1071,-4.8276,1.4797,-6.3073,21.1200,22.4400,21.0600,22.3100,1.4122,10548100,0.0000,1.0000
684,40.8350,19.8730,47.8300,-4.3397,1.5741,-5.9138,23.0000,23.0000,21.9400,22.2500,1.4084,9211100,0.0000,1.0000
685,38.0417,19.9800,44.0259,-3.9726,1.5529,-5.5255,22.4400,22.6200,20.8700,21.4400,1.3572,7026400,0.0000,1.0000
686,35.5872,20.2240,43.4102,-3.6501,1.5004,-5.1504,21.5000,21.8100,20.8100,21.3100,1.3489,5392200,0.0000,1.0000
687,34.3496,20.3800,37.7675,-3.4555,1.3559,-4.8114,21.3700,21.4400,19.8100,20.0600,1.2698,7537300,0.0000,1.0000
688,33.8928,20.5490,38.6884,-3.2533,1.2465,-4.4998,19.8700,20.5000,19.0600,20.1900,1.2780,8514900,0.0000,1.0000
689,33.4817,20.5990,33.8504,-3.1480,1.0815,-4.2295,19.3600,19.8700,19.0600,19.0600,1.2065,7540200,0.0000,1.0000
690,33.8308,20.6050,36.2793,-3.0048,0.9797,-3.9845,18.7500,20.0000,18.2500,19.3700,1.2261,7711000,0.0000,1.0000
691,33.2460,20.6740,42.8931,-2.7882,0.9570,-3.7453,19.9400,20.5000,19.5600,20.2500,1.2818,7303600,0.0000,1.0000
692,33.0312,20.6110,40.8583,-2.6171,0.9025,-3.5196,20.0300,20.1900,19.2500,19.8700,1.2578,5042100,0.0000,1.0000
693,33.2213,20.2800,36.4587,-2.5226,0.7976,-3.3202,19.5000,19.8100,18.8700,19.0000,1.2027,4274500,0.0000,1.0000
694,33.9885,19.9050,34.1130,-2.4597,0.6884,-3.1481,19.1900,19.2500,18.2500,18.5000,1.1711,7967500,0.0000,1.0000
695,34.1234,19.6550,38.0125,-2.3472,0.6407,-2.9879,18.5900,19.5000,18.2500,18.9400,1.1989,7286900,0.0000,1.0000
696,34.2449,19.4050,37.2881,-2.2428,0.5961,-2.8389,19.1900,19.5000,18.7500,18.8100,1.1907,5392000,0.0000,1.0000
697,34.7997,19.2490,35.4956,-2.1601,0.5430,-2.7031,18.8100,19.1200,18.3700,18.5000,1.1711,5009500,0.0000,1.0000
698,34.3050,19.1610,43.3953,-2.0061,0.5576,-2.5637,18.8600,19.5000,18.8100,19.3100,1.2223,2873800,0.0000,1.0000
699,32.7714,19.1240,39.3018,-1.9121,0.5213,-2.4334,19.8700,19.9400,18.5000,18.6900,1.1831,4621300,0.0000,1.0000
700,32.2498,18.9900,35.3568,-1.8692,0.4513,-2.3206,18.6900,19.0000,17.9400,18.0300,1.1413,4805800,0.0000,1.0000
701,32.6982,18.7210,32.7554,-1.8519,0.3750,-2.2268,18.0900,18.3100,17.2500,17.5600,1.1116,8788400,0.0000,1.0000
702,34.2870,18.3840,27.6561,-1.9017,0.2601,-2.1618,16.6900,17.0000,16.1200,16.5000,1.0445,14457100,0.0000,1.0000
703,34.4638,18.1900,33.7135,-1.8744,0.2299,-2.1043,17.0000,17.5000,16.8100,17.0600,1.0799,6887600,0.0000,1.0000
704,35.0376,18.0090,31.7612,-1.8612,0.1945,-2.0557,17.1900,17.1900,16.4400,16.6900,1.0565,6634300,0.0000,1.0000
705,34.9031,17.8150,35.2518,-1.8049,0.2006,-2.0055,16.9400,17.4400,16.3700,17.0000,1.0761,10963900,0.0000,1.0000
706,36.9597,17.3650,23.6084,-1.9548,0.0406,-1.9954,14.6300,15.0000,14.0000,14.3100,0.9058,24544000,0.0000,1.0000
707,38.8106,16.9460,23.6084,-2.0500,-0.0437,-2.0063,14.4400,14.8800,14.0000,14.3100,0.9058,7302100,0.0000,1.0000
708,39.4111,16.5210,31.4068,-2.0413,-0.0280,-2.0133,14.8100,15.3100,14.4400,15.0600,0.9533,7779000,0.0000,1.0000
709,39.7743,16.1710,32.7293,-2.0009,0.0099,-2.0108,15.1900,15.3800,14.8800,15.1900,0.9615,5937700,0.0000,1.0000
710,38.5631,15.9060,34.7718,-1.9313,0.0636,-1.9949,15.2500,16.0000,15.0000,15.3800,0.9736,6897500,0.0000,1.0000
711,37.6365,15.6500,32.5740,-1.8851,0.0879,-1.9730,15.5600,15.5600,14.8800,15.0000,0.9495,6158700,0.0000,1.0000
712,37.3987,15.4440,29.5190,-1.8721,0.0807,-1.9528,15.0300,15.2500,14.4400,14.4400,0.9141,4702100,0.0000,1.0000
713,37.7392,15.1440,27.5695,-1.8708,0.0656,-1.9364,14.5600,14.6900,14.0000,14.0600,0.8900,9177600,0.0000,1.0000
714,38.1216,14.9000,30.1329,-1.8334,0.0824,-1.9158,14.5600,14.6300,13.9400,14.2500,0.9020,5818000,0.0000,1.0000
715,36.6503,14.6000,28.6505,-1.8031,0.0901,-1.8933,14.3800,15.2500,14.0000,14.0000,0.8862,6678700,0.0000,1.0000
716,35.9264,14.6070,34.1240,-1.7285,0.1318,-1.8603,13.7800,14.6300,13.6300,14.3800,0.9103,10095200,0.0000,1.0000
717,34.2382,14.5820,31.8386,-1.6759,0.1475,-1.8234,14.2500,15.0000,13.8800,14.0600,0.8900,6550800,0.0000,1.0000
718,32.7189,14.5760,44.0653,-1.5406,0.2263,-1.7669,14.1300,15.0000,14.1300,15.0000,0.9495,5679500,0.0000,1.0000
719,31.3515,14.5260,41.3476,-1.4418,0.2601,-1.7019,14.8800,15.0000,14.2500,14.6900,0.9299,3871700,0.0000,1.0000
720,30.2626,14.4690,42.8632,-1.3384,0.2908,-1.6292,14.3400,14.8100,14.1900,14.8100,0.9375,5811900,0.0000,1.0000
721,28.7954,14.4500,42.8632,-1.2421,0.3097,-1.5517,14.3800,14.9400,14.3100,14.8100,0.9375,5449600,0.0000,1.0000
722,27.2401,14.4940,43.9071,-1.1469,0.3239,-1.4708,14.6900,15.0000,14.5000,14.8800,0.9419,11256000,0.0000,1.0000
723,24.8667,14.5760,43.9071,-1.0592,0.3292,-1.3885,14.8800,15.2500,14.5600,14.8800,0.9419,8077000,0.0000,1.0000
724,25.7032,14.7880,62.1024,-0.8596,0.4231,-1.2827,14.5000,16.6900,14.4400,16.3700,1.0362,14590600,0.0000,1.0000
725,28.6689,15.0940,67.5230,-0.6384,0.5154,-1.1538,18.1400,18.5000,16.8100,17.0600,1.0799,13203500,0.0000,1.0000
726,29.2813,15.2930,58.2635,-0.5129,0.5128,-1.0256,16.9400,17.3700,16.0600,16.3700,1.0362,7363500,0.0000,1.0000
727,29.5225,15.5430,59.9441,-0.3935,0.5057,-0.8992,16.9400,16.9800,15.9400,16.5600,1.0483,6673200,0.0000,1.0000
728,30.5812,15.7620,65.1188,-0.2452,0.5232,-0.7684,16.8100,17.6400,16.5600,17.1900,1.0881,10516600,0.0000,1.0000
729,30.2174,15.9490,56.9449,-0.1765,0.4735,-0.6500,16.6900,17.0000,16.0600,16.5600,1.0483,10371100,0.0000,1.0000
730,31.6325,16.2680,67.3525,-0.0058,0.5154,-0.5212,16.2500,18.5000,16.2500,18.0000,1.1394,14352400,0.0000,1.0000
731,32.9061,16.5060,58.5124,0.0634,0.4677,-0.4043,17.8700,18.0000,17.0600,17.1900,1.0881,7560300,0.0000,1.0000
732,34.3126,16.7300,57.7842,0.1113,0.4124,-0.3012,17.4400,18.2500,17.0000,17.1200,1.0837,5466400,0.0000,1.0000
733,34.1945,16.9230,54.4495,0.1228,0.3392,-0.2164,17.5600,17.5600,16.5000,16.8100,1.0641,15015600,0.0000,1.0000
734,35.4213,17.1550,67.2030,0.2804,0.3974,-0.1170,17.8100,18.7500,17.6200,18.6900,1.1831,21910900,0.0000,1.0000
735,37.2270,17.3990,71.0794,0.4653,0.4659,-0.0005,19.4400,19.5600,18.6900,19.5000,1.2344,13869000,0.0000,1.0000
736,38.1921,17.6870,68.3106,0.5849,0.4684,0.1166,19.0600,19.6200,18.4400,19.2500,1.2185,9273700,0.0000,1.0000
737,40.1308,18.0810,73.9484,0.7717,0.5241,0.2476,19.3100,20.9400,19.0600,20.5000,1.2977,15705900,0.0000,1.0000
738,41.8757,18.4120,73.9484,0.9093,0.5293,0.3799,20.6200,20.6900,19.5600,20.5000,1.2977,12805200,0.0000,1.0000
739,43.4461,18.7500,67.3238,0.9620,0.4656,0.4963,20.5600,20.5600,19.7500,19.9400,1.2622,8744800,0.0000,1.0000
740,42.8705,18.9060,63.0642,0.9620,0.3725,0.5895,19.5000,19.8100,19.0600,19.5600,1.2382,8621800,0.0000,1.0000
741,44.1146,19.3560,73.5047,1.1210,0.4252,0.6958,19.5600,21.7500,19.5600,21.6900,1.3730,15277300,0.0000,1.0000
742,45.4081,19.8190,73.7371,1.2375,0.4334,0.8041,21.5600,22.0000,20.8700,21.7500,1.3768,12364700,0.0000,1.0000
743,46.9142,20.3000,72.2125,1.3044,0.4002,0.9042,21.5000,22.5000,21.4400,21.6200,1.3686,13048300,0.0000,1.0000
744,45.9820,20.5430,66.3501,1.3020,0.3183,0.9837,20.6900,21.5000,20.5000,21.1200,1.3369,6601700,0.0000,1.0000
745,45.5737,20.6550,60.8603,1.2454,0.2094,1.0361,21.1200,21.9400,20.5000,20.6200,1.3053,7631100,0.0000,1.0000
746,43.5657,20.7490,56.4010,1.1526,0.0932,1.0594,20.5000,20.5600,19.7500,20.1900,1.2780,5109200,0.0000,1.0000
747,42.6858,20.8110,62.9284,1.1409,0.0652,1.0757,20.1600,21.3900,20.0000,21.1200,1.3369,8262700,0.0000,1.0000
748,41.4804,20.8360,59.0222,1.0893,0.0109,1.0784,20.6600,20.8700,19.8100,20.7500,1.3135,7033700,0.0000,1.0000
749,40.6242,20.9170,59.0222,1.0364,-0.0336,1.0700,20.5600,21.0600,20.1900,20.7500,1.3135,10788000,0.0000,1.0000
750,36.8716,20.8730,44.1253,0.8531,-0.1735,1.0266,20.5000,20.8100,18.6900,19.1200,1.2103,10537200,0.0000,1.0000
751,33.4942,20.6730,49.1154,0.7453,-0.2251,0.9704,19.0600,20.0000,18.8100,19.6900,1.2464,4895000,0.0000,1.0000
752,31.1827,20.4100,44.6816,0.6068,-0.2908,0.8976,19.9400,20.4400,19.0000,19.1200,1.2103,4233400,0.0000,1.0000
753,28.1459,20.1980,48.1489,0.5217,-0.3007,0.8225,19.1900,19.6200,18.5000,19.5000,1.2344,5520000,0.0000,1.0000
754,26.9330,20.0920,52.9751,0.4938,-0.2629,0.7567,19.6900,20.5600,19.6900,20.0600,1.2698,5561000,0.0000,1.0000
755,24.3263,19.9300,44.3024,0.3817,-0.3000,0.6817,19.0000,19.5000,18.7500,19.0000,1.2027,4712700,0.0000,1.0000
756,22.8512,19.7420,39.6120,0.2345,-0.3578,0.5923,19.1900,19.4400,18.1900,18.3100,1.1590,5623100,0.0000,1.0000
757,20.6452,19.5170,44.8749,0.1612,-0.3449,0.5061,18.2500,19.9400,18.2500,18.8700,1.1945,6968900,0.0000,1.0000
758,19.0828,19.3230,44.4141,0.0971,-0.3272,0.4243,19.0600,19.3700,18.0000,18.8100,1.1907,7713600,0.0000,1.0000
759,17.6766,19.1290,44.4141,0.0458,-0.3028,0.3486,18.6200,18.8700,18.2500,18.8100,1.1907,5247600,0.0000,1.0000
760,16.9532,19.1670,51.4869,0.0601,-0.2308,0.2909,19.0600,19.6900,18.5600,19.5000,1.2344,3686400,0.0000,1.0000
761,16.3022,19.1350,50.1510,0.0603,-0.1845,0.2448,19.2800,19.4400,18.6900,19.3700,1.2261,6223500,0.0000,1.0000
762,14.8667,19.0480,40.1734,-0.0296,-0.2195,0.1899,19.3700,19.4400,18.1200,18.2500,1.1552,9075600,0.0000,1.0000
763,15.2320,18.9730,45.5471,-0.0598,-0.1998,0.1400,17.8100,18.7500,17.1900,18.7500,1.1869,5901100,0.0000,1.0000
764,14.8723,18.8920,50.4885,-0.0429,-0.1463,0.1034,18.3100,20.4400,18.2500,19.2500,1.2185,7253600,0.0000,1.0000
765,14.6364,19.0290,59.6107,0.0602,-0.0346,0.0947,19.3700,20.5000,19.2500,20.3700,1.2894,5788800,0.0000,1.0000
766,16.3754,19.3480,66.5248,0.2304,0.1085,0.1219,20.7200,22.0600,20.6900,21.5000,1.3610,13067900,0.0000,1.0000
767,17.9405,19.5860,63.8384,0.3412,0.1754,0.1657,21.3100,21.6200,20.7500,21.2500,1.3451,7491800,0.0000,1.0000
768,18.6641,19.7860,59.1661,0.3890,0.1786,0.2104,20.6900,21.1200,20.4400,20.8100,1.3173,3658200,0.0000,1.0000
769,18.3686,19.9300,53.6168,0.3773,0.1336,0.2438,20.6200,20.6900,20.0000,20.2500,1.2818,5341700,0.0000,1.0000
770,18.0177,19.8420,41.1381,0.2339,-0.0079,0.2418,19.6900,19.8700,18.1200,18.6200,1.1787,6982500,0.0000,1.0000
771,17.7019,19.8610,48.7770,0.1938,-0.0384,0.2322,18.8700,19.5600,18.1900,19.5600,1.2382,7916600,0.0000,1.0000
772,16.0563,20.0800,54.8693,0.2304,-0.0014,0.2318,18.5000,20.5000,18.4400,20.4400,1.2939,8531700,0.0000,1.0000
773,15.8197,20.1740,49.3150,0.1966,-0.0282,0.2248,20.8700,21.3700,19.6900,19.6900,1.2464,9452100,0.0000,1.0000
774,14.2813,20.2110,48.8027,0.1623,-0.0500,0.2123,19.0000,20.3100,18.8700,19.6200,1.2420,8398500,0.0000,1.0000
775,13.3615,20.2300,55.6735,0.2086,-0.0030,0.2116,19.7500,20.6200,19.5000,20.5600,1.3015,6357300,0.0000,1.0000
776,13.0162,20.0490,48.9218,0.1731,-0.0308,0.2039,20.7200,20.9400,19.6900,19.6900,1.2464,8914400,0.0000,1.0000
777,12.1178,19.9360,52.1112,0.1776,-0.0210,0.1986,19.7800,20.8700,19.3700,20.1200,1.2736,6631700,0.0000,1.0000
778,12.6567,20.0170,61.4428,0.2987,0.0801,0.2186,20.3700,21.7500,20.1900,21.6200,1.3686,12916100,0.0000,1.0000
779,15.1457,20.2920,67.8473,0.5003,0.2254,0.2750,22.0600,23.5600,22.0000,23.0000,1.4559,16873000,0.0000,1.0000
780,15.8062,20.6080,58.3301,0.5552,0.2242,0.3310,23.1300,23.7500,21.1300,21.7800,1.3787,13115200,0.0000,1.0000
781,16.4006,20.9390,63.4234,0.6789,0.2783,0.4006,21.9400,23.0500,21.9000,22.8700,1.4477,9711100,0.0000,1.0000
782,16.1906,21.1120,58.3355,0.7122,0.2493,0.4629,22.0800,22.5000,21.5000,22.1700,1.4034,10440400,0.0000,1.0000
783,17.1931,21.3960,60.1617,0.7589,0.2368,0.5221,21.7700,23.4500,21.5000,22.5300,1.4262,10947600,0.0000,1.0000
784,17.7752,21.6410,56.6371,0.7502,0.1824,0.5677,22.5500,22.7200,21.3400,22.0700,1.3970,7149100,0.0000,1.0000
785,18.2992,21.7440,53.0348,0.6965,0.1030,0.5935,22.0900,22.6600,21.4000,21.5900,1.3667,6087700,0.0000,1.0000
786,16.6163,21.7990,44.2413,0.5387,-0.0438,0.5825,21.3600,21.4000,20.1300,20.2400,1.2812,6583700,0.0000,1.0000
787,17.0106,21.7370,40.1834,0.3500,-0.1860,0.5360,19.7600,20.2500,18.7500,19.5000,1.2344,12240800,0.0000,1.0000
788,16.3858,21.6620,49.6780,0.3075,-0.1829,0.4903,20.6000,22.5000,20.0000,20.8700,1.3211,7977900,0.0000,1.0000
789,15.6831,21.4210,47.9496,0.2483,-0.1936,0.4419,20.8000,21.0400,19.9000,20.5900,1.3034,5801600,0.0000,1.0000
790,15.4179,21.2970,47.6209,0.1951,-0.1975,0.3925,20.6900,21.3400,20.0600,20.5400,1.3002,4760400,0.0000,1.0000
791,16.6532,21.2140,57.3643,0.2708,-0.0974,0.3682,20.9000,22.7000,20.7800,22.0400,1.3951,8167400,0.0000,1.0000
792,18.0530,21.1770,55.5280,0.3080,-0.0482,0.3562,22.9800,23.0000,21.2800,21.8000,1.3800,5966000,0.0000,1.0000
793,19.0667,21.1660,59.2704,0.3830,0.0215,0.3615,21.4200,23.0200,21.1500,22.4200,1.4192,5338100,0.0000,1.0000
794,19.4071,21.1030,51.6386,0.3592,-0.0018,0.3611,22.0900,22.4000,20.8600,21.4400,1.3572,5093300,0.0000,1.0000
795,17.5431,20.9840,44.8318,0.2536,-0.0860,0.3396,21.2000,21.2100,19.6000,20.4000,1.2913,12235700,0.0000,1.0000
796,18.9381,21.2390,58.7244,0.3586,0.0152,0.3434,21.5700,24.0800,21.0800,22.7900,1.4426,19657900,0.0000,1.0000
797,21.3363,21.8610,69.2666,0.6705,0.2617,0.4088,25.5500,25.7500,23.6000,25.7200,1.6281,33458400,0.0000,1.0000
798,23.4946,22.2780,64.9864,0.8529,0.3553,0.4976,24.9300,25.6300,24.6000,25.0400,1.5850,12382200,0.0000,1.0000
799,24.4526,22.6440,60.1857,0.9232,0.3404,0.5827,24.3400,25.0000,24.0000,24.2500,1.5350,9670100,0.0000,1.0000
800,24.5319,22.9930,58.8407,0.9501,0.2939,0.6562,24.3300,24.7500,23.5100,24.0300,1.5211,6734600,0.0000,1.0000
801,24.7114,23.2610,61.8145,1.0154,0.2874,0.7280,24.2100,24.8600,23.5700,24.7200,1.5648,5906800,0.0000,1.0000
802,26.0028,23.5500,61.5995,1.0527,0.2597,0.7930,25.1700,26.1000,24.6800,24.6900,1.5629,14280300,0.0000,1.0000
803,27.3238,23.9280,67.8528,1.1903,0.3178,0.8724,25.2000,26.2900,24.7500,26.2000,1.6585,8089500,0.0000,1.0000
804,29.1809,24.3330,62.5327,1.2279,0.2844,0.9435,26.7000,27.1200,24.8700,25.4900,1.6135,8835300,0.0000,1.0000
805,30.8523,24.8860,64.4519,1.2785,0.2680,1.0105,25.4100,26.5000,25.2000,25.9300,1.6414,7629500,0.0000,1.0000
806,32.5280,25.2660,67.2480,1.3562,0.2765,1.0796,26.3400,26.7000,25.7600,26.5900,1.6832,6580800,0.0000,1.0000
807,31.7715,25.1900,55.3098,1.2716,0.1535,1.1180,25.9700,26.2500,24.7300,24.9600,1.5800,5384700,0.0000,1.0000
808,29.6783,25.2610,59.2094,1.2538,0.1086,1.1452,24.2400,25.8500,23.9600,25.7500,1.6300,5018800,0.0000,1.0000
809,27.7945,25.3320,53.9762,1.1626,0.0139,1.1487,25.6200,25.7600,24.8400,24.9600,1.5800,4938400,0.0000,1.0000
810,25.4705,25.3860,51.4804,1.0468,-0.0815,1.1283,25.3500,25.4500,23.9500,24.5700,1.5553,5632800,0.0000,1.0000
811,23.8208,25.3120,47.7677,0.8970,-0.1850,1.0820,24.1400,24.5500,23.6700,23.9800,1.5179,5801600,0.0000,1.0000
812,23.3995,25.1430,42.1567,0.6913,-0.3126,1.0039,24.2100,24.5000,22.9500,23.0000,1.4559,5160300,0.0000,1.0000
813,23.2867,24.8080,41.3310,0.5103,-0.3949,0.9052,23.0100,23.4900,22.7600,22.8500,1.4464,3625800,0.0000,1.0000
814,22.7511,24.5880,44.8514,0.3978,-0.4059,0.8037,22.8900,23.6800,22.7500,23.2900,1.4743,5521800,0.0000,1.0000
815,21.9166,24.3130,44.1161,0.2963,-0.4059,0.7022,23.3700,25.5000,23.0400,23.1800,1.4673,4232600,0.0000,1.0000
816,20.8128,24.0640,51.5046,0.2868,-0.3323,0.6191,23.2600,24.5000,22.8500,24.1000,1.5255,5755900,0.0000,1.0000
817,19.8195,23.9230,47.3465,0.2322,-0.3095,0.5417,24.2300,24.3300,23.2500,23.5500,1.4907,5930700,0.0000,1.0000
818,18.6441,23.7010,47.1926,0.1852,-0.2852,0.4704,23.3600,23.6400,23.1200,23.5300,1.4895,2840200,0.0000,1.0000
819,18.0948,23.5610,47.4772,0.1487,-0.2574,0.4061,23.6300,23.9100,23.0500,23.5600,1.4914,8232100,0.0000,1.0000
820,18.0147,23.4540,46.9153,0.1135,-0.2340,0.3476,24.0000,24.1300,23.4000,23.5000,1.4876,7373500,0.0000,1.0000
821,16.5925,23.3790,44.2942,0.0632,-0.2275,0.2907,23.7500,23.7500,22.8600,23.2300,1.4705,5018600,0.0000,1.0000
822,15.1123,23.3990,43.9907,0.0206,-0.2160,0.2367,23.2900,23.3000,22.6200,23.2000,1.4686,4852800,0.0000,1.0000
823,14.0651,23.3900,39.5731,-0.0480,-0.2278,0.1797,23.2000,23.2900,22.5000,22.7600,1.4407,2834700,0.0000,1.0000
824,16.1003,23.2080,29.8184,-0.2042,-0.3072,0.1030,22.3200,22.5000,20.8100,21.4700,1.3591,9214100,0.0000,1.0000
825,19.4839,22.8680,21.9445,-0.4590,-0.4496,-0.0094,20.7600,20.7600,19.3000,19.7800,1.2521,13876400,0.0000,1.0000
826,22.5292,22.4530,24.1821,-0.6399,-0.5044,-0.1355,19.8000,20.2400,19.4900,19.9500,1.2628,7908800,0.0000,1.0000
827,23.1524,22.1870,35.5361,-0.6993,-0.4510,-0.2483,20.1300,21.0900,19.9800,20.8900,1.3224,8144200,0.0000,1.0000
828,23.6659,21.9000,34.1459,-0.7563,-0.4064,-0.3499,21.0800,21.1100,20.4600,20.6600,1.3078,5034300,0.0000,1.0000
829,24.2857,21.6380,37.4556,-0.7699,-0.3360,-0.4339,20.8000,21.1000,20.3500,20.9400,1.3255,8424900,0.0000,1.0000
830,24.8746,21.3610,35.9500,-0.7886,-0.2838,-0.5048,20.9300,20.9300,20.3300,20.7300,1.3122,3985300,0.0000,1.0000
831,23.3338,21.2040,46.5268,-0.7201,-0.1722,-0.5479,20.7100,21.7000,20.4500,21.6600,1.3711,5806800,0.0000,1.0000
832,21.9471,21.0160,43.6020,-0.6853,-0.1099,-0.5754,21.6500,21.6500,20.7100,21.3200,1.3496,6118300,0.0000,1.0000
833,22.1691,20.7440,34.5238,-0.7523,-0.1416,-0.6107,21.0500,21.0700,19.9500,20.0400,1.2685,5250000,0.0000,1.0000
834,22.6961,20.6280,37.5702,-0.7747,-0.1312,-0.6435,19.7700,20.6900,19.7600,20.3100,1.2856,5424900,0.0000,1.0000
835,20.5209,20.6970,39.4260,-0.7707,-0.1017,-0.6690,21.4200,21.7300,20.0600,20.4700,1.2958,9133700,0.0000,1.0000
836,19.1627,20.6900,35.1456,-0.8058,-0.1095,-0.6963,20.0400,20.4500,19.7700,19.8800,1.2584,5309800,0.0000,1.0000
837,18.7662,20.6450,41.8083,-0.7795,-0.0665,-0.7130,20.1000,20.7500,19.3500,20.4400,1.2939,8118300,0.0000,1.0000
838,18.1450,20.6120,40.8915,-0.7588,-0.0366,-0.7221,20.4100,20.8500,20.0000,20.3300,1.2869,6177000,0.0000,1.0000
839,16.4588,20.5370,39.6615,-0.7450,-0.0183,-0.7267,20.8500,21.4000,20.0100,20.1900,1.2780,5733700,0.0000,1.0000
840,15.9336,20.6310,55.4144,-0.6077,0.0952,-0.7029,20.0000,21.8500,19.9800,21.6700,1.3717,7707500,0.0000,1.0000
841,17.4327,20.7140,61.5880,-0.4278,0.2201,-0.6479,21.5500,23.0000,21.1000,22.4900,1.4236,6095200,0.0000,1.0000
842,18.7818,20.8080,59.0402,-0.3003,0.2781,-0.5784,22.4800,23.0000,21.7600,22.2600,1.4091,5107600,0.0000,1.0000
843,21.3258,21.2030,69.5633,-0.0590,0.4155,-0.4745,22.5000,24.0000,22.4500,23.9900,1.5186,7849100,0.0000,1.0000
844,23.6154,21.5470,66.9135,0.1116,0.4689,-0.3573,23.3400,23.7700,23.0100,23.7500,1.5034,4871100,0.0000,1.0000
845,24.1169,21.8340,62.4015,0.2113,0.4548,-0.2436,23.8300,24.0000,22.5000,23.3400,1.4774,6680900,0.0000,1.0000
846,24.5683,22.2000,63.7272,0.3029,0.4372,-0.1343,23.0500,23.9100,22.9400,23.5400,1.4901,6221600,0.0000,1.0000
847,26.6693,22.4810,60.3017,0.3481,0.3859,-0.0378,23.6600,25.1000,23.2000,23.2500,1.4717,9203400,0.0000,1.0000
848,28.3691,22.8380,64.9885,0.4314,0.3754,0.0560,23.6400,24.2300,23.1400,23.9000,1.5129,4108000,0.0000,1.0000
849,29.8989,23.2030,64.2110,0.4870,0.3448,0.1422,23.5100,24.1800,23.5000,23.8400,1.5091,2009700,0.0000,1.0000
850,29.5963,23.3550,56.1279,0.4731,0.2647,0.2084,23.6000,23.7700,23.0100,23.1900,1.4679,2719500,0.0000,1.0000
851,27.1821,23.3090,44.9162,0.3643,0.1247,0.2396,22.7600,22.9600,21.7200,22.0300,1.3945,5409300,0.0000,1.0000
852,25.0094,23.3530,51.1753,0.3284,0.0710,0.2574,22.0900,23.0000,21.6800,22.7000,1.4369,6026200,0.0000,1.0000
853,24.6613,23.0680,39.5493,0.1720,-0.0682,0.2403,22.9500,23.0700,20.8400,21.1400,1.3382,7058400,0.0000,1.0000
854,24.3480,22.9470,50.7141,0.1593,-0.0648,0.2241,21.0300,22.5500,21.0000,22.5400,1.4268,8401900,0.0000,1.0000
855,24.1464,23.0490,61.0936,0.2926,0.0548,0.2378,23.3000,24.8100,23.3000,24.3600,1.5420,10978600,0.0000,1.0000
856,24.2311,23.1800,63.3994,0.4329,0.1561,0.2768,24.1300,25.0100,23.8400,24.8500,1.5730,8120400,0.0000,1.0000
857,24.4337,23.2510,56.6265,0.4668,0.1520,0.3148,24.8800,25.1000,23.9100,23.9600,1.5167,4976200,0.0000,1.0000
858,22.6253,23.3710,62.3507,0.5790,0.2114,0.3677,23.9800,25.2200,23.0100,25.1000,1.5888,11568400,0.0000,1.0000
859,23.2924,23.0660,40.1125,0.3165,-0.0409,0.3574,21.7800,22.7800,20.4200,20.7900,1.3160,20303800,0.0000,1.0000
860,24.5141,22.7430,37.2683,0.0411,-0.2531,0.2942,21.2300,21.4200,19.7500,19.9600,1.2635,15377500,0.0000,1.0000
861,25.8491,22.5380,37.3872,-0.1736,-0.3742,0.2006,19.7000,20.0600,19.4900,19.9800,1.2647,7939000,0.0000,1.0000
862,26.1650,22.2220,35.7321,-0.3750,-0.4605,0.0855,20.0900,20.5000,19.5100,19.5400,1.2369,4310000,0.0000,1.0000
863,27.2466,22.0170,34.0208,-0.5643,-0.5199,-0.0445,19.3900,19.9200,18.7300,19.0900,1.2084,6221000,0.0000,1.0000
864,28.9033,21.6100,31.6968,-0.7557,-0.5690,-0.1867,19.1200,19.3000,17.9700,18.4700,1.1692,7926400,0.0000,1.0000
865,30.4992,21.0330,32.6857,-0.8875,-0.5606,-0.3269,18.4800,18.8000,17.8500,18.5900,1.1768,6591800,0.0000,1.0000
866,30.8902,20.4440,35.8667,-0.9511,-0.4994,-0.4517,18.7500,19.2500,18.5000,18.9600,1.2002,5966700,0.0000,1.0000
867,30.9837,19.9410,35.7146,-0.9925,-0.4326,-0.5599,19.1200,19.3600,18.5100,18.9300,1.1983,4345700,0.0000,1.0000
868,30.9161,19.3100,34.9465,-1.0248,-0.3719,-0.6529,19.2700,19.4200,18.5100,18.7900,1.1894,4196900,0.0000,1.0000
869,29.9262,19.1370,37.8127,-1.0169,-0.2912,-0.7257,19.0100,19.7800,18.9500,19.0600,1.2065,5431000,0.0000,1.0000
870,28.8003,19.1230,45.3441,-0.9384,-0.1702,-0.7682,19.6500,19.8700,19.2600,19.8200,1.2546,4501600,0.0000,1.0000
